Date,Area,Building_name,Loop,Type,Usage
2017/02/28,南區,綜合一館,空大ML燈力,外租,0
2017/02/27,南區,綜合一館,空大ML燈力,外租,0
2017/02/26,南區,綜合一館,空大ML燈力,外租,0
2017/02/25,南區,綜合一館,空大ML燈力,外租,0
2017/02/24,南區,綜合一館,空大ML燈力,外租,0
2017/02/23,南區,綜合一館,空大ML燈力,外租,0
2017/02/22,南區,綜合一館,空大ML燈力,外租,0
2017/02/21,南區,綜合一館,空大ML燈力,外租,0
2017/02/20,南區,綜合一館,空大ML燈力,外租,0
2017/02/19,南區,綜合一館,空大ML燈力,外租,0
2017/02/18,南區,綜合一館,空大ML燈力,外租,0
2017/02/17,南區,綜合一館,空大ML燈力,外租,0
2017/02/16,南區,綜合一館,空大ML燈力,外租,0
2017/02/15,南區,綜合一館,空大ML燈力,外租,0
2017/02/14,南區,綜合一館,空大ML燈力,外租,0
2017/02/13,南區,綜合一館,空大ML燈力,外租,0
2017/02/12,南區,綜合一館,空大ML燈力,外租,0
2017/02/11,南區,綜合一館,空大ML燈力,外租,0
2017/02/10,南區,綜合一館,空大ML燈力,外租,0
2017/02/09,南區,綜合一館,空大ML燈力,外租,0
2017/02/08,南區,綜合一館,空大ML燈力,外租,0
2017/02/07,南區,綜合一館,空大ML燈力,外租,0
2017/02/06,南區,綜合一館,空大ML燈力,外租,0
2017/02/05,南區,綜合一館,空大ML燈力,外租,0
2017/02/04,南區,綜合一館,空大ML燈力,外租,0
2017/02/03,南區,綜合一館,空大ML燈力,外租,0
2017/02/02,南區,綜合一館,空大ML燈力,外租,0
2017/02/01,南區,綜合一館,空大ML燈力,外租,0
2017/01/31,南區,綜合一館,空大ML燈力,外租,0
2017/01/30,南區,綜合一館,空大ML燈力,外租,0
2017/01/29,南區,綜合一館,空大ML燈力,外租,0
2017/01/28,南區,綜合一館,空大ML燈力,外租,0
2017/01/27,南區,綜合一館,空大ML燈力,外租,0
2017/01/26,南區,綜合一館,空大ML燈力,外租,0
2017/01/25,南區,綜合一館,空大ML燈力,外租,0
2017/01/24,南區,綜合一館,空大ML燈力,外租,0
2017/01/23,南區,綜合一館,空大ML燈力,外租,0
2017/01/22,南區,綜合一館,空大ML燈力,外租,0
2017/01/21,南區,綜合一館,空大ML燈力,外租,0
2017/08/31,南區,學生十三舍,社團,宿舍,0
2017/08/30,南區,學生十三舍,社團,宿舍,0
2017/08/29,南區,學生十三舍,社團,宿舍,0
2017/08/28,南區,學生十三舍,社團,宿舍,0
2017/08/27,南區,學生十三舍,社團,宿舍,0
2017/08/26,南區,學生十三舍,社團,宿舍,0
2017/08/25,南區,學生十三舍,社團,宿舍,0
2017/08/24,南區,學生十三舍,社團,宿舍,0
2017/08/23,南區,學生十三舍,社團,宿舍,0
2017/08/22,南區,學生十三舍,社團,宿舍,0
2017/08/21,南區,學生十三舍,社團,宿舍,0
2017/08/20,南區,學生十三舍,社團,宿舍,0
2017/08/19,南區,學生十三舍,社團,宿舍,0
2017/08/18,南區,學生十三舍,社團,宿舍,0
2017/08/17,南區,學生十三舍,社團,宿舍,0
2017/08/16,南區,學生十三舍,社團,宿舍,0
2017/08/15,南區,學生十三舍,社團,宿舍,0
2017/08/14,南區,學生十三舍,社團,宿舍,0
2017/08/13,南區,學生十三舍,社團,宿舍,0
2017/08/12,南區,學生十三舍,社團,宿舍,0
2017/08/11,南區,學生十三舍,社團,宿舍,0
2017/08/10,南區,學生十三舍,社團,宿舍,0
2017/08/09,南區,學生十三舍,社團,宿舍,0
2017/08/08,南區,學生十三舍,社團,宿舍,0
2017/08/07,南區,學生十三舍,社團,宿舍,0
2017/08/06,南區,學生十三舍,社團,宿舍,0
2017/08/05,南區,學生十三舍,社團,宿舍,0
2017/08/04,南區,學生十三舍,社團,宿舍,0
2017/08/03,南區,學生十三舍,社團,宿舍,0
2017/08/02,南區,學生十三舍,社團,宿舍,0
2017/08/01,南區,學生十三舍,社團,宿舍,0
2017/07/31,南區,學生十三舍,社團,宿舍,0
2017/07/30,南區,學生十三舍,社團,宿舍,0
2017/07/29,南區,學生十三舍,社團,宿舍,0
2017/07/28,南區,學生十三舍,社團,宿舍,0
2017/07/27,南區,學生十三舍,社團,宿舍,0
2017/07/26,南區,學生十三舍,社團,宿舍,0
2017/07/25,南區,學生十三舍,社團,宿舍,0
2017/07/24,南區,學生十三舍,社團,宿舍,0
2017/07/23,南區,學生十三舍,社團,宿舍,0
2017/07/22,南區,學生十三舍,社團,宿舍,0
2017/07/21,南區,學生十三舍,社團,宿舍,0
2017/07/20,南區,學生十三舍,社團,宿舍,0
2017/07/19,南區,學生十三舍,社團,宿舍,0
2017/07/18,南區,學生十三舍,社團,宿舍,0
2017/07/17,南區,學生十三舍,社團,宿舍,0
2017/07/16,南區,學生十三舍,社團,宿舍,0
2017/07/15,南區,學生十三舍,社團,宿舍,0
2017/06/03,南區,學生十三舍,社團,宿舍,0
2017/06/02,南區,學生十三舍,社團,宿舍,0
2017/06/01,南區,學生十三舍,社團,宿舍,0
2017/05/31,南區,學生十三舍,社團,宿舍,0
2017/01/31,南區,圖資中心,咖啡廳,外租,0
2017/01/30,南區,圖資中心,咖啡廳,外租,0
2017/01/29,南區,圖資中心,咖啡廳,外租,0
2017/01/28,南區,圖資中心,咖啡廳,外租,0
2017/01/27,南區,圖資中心,咖啡廳,外租,0
2017/01/26,南區,圖資中心,咖啡廳,外租,0
2017/08/31,北區,行政大樓,主迴路,行政,0
2017/08/30,北區,行政大樓,主迴路,行政,0
2017/08/29,北區,行政大樓,主迴路,行政,0
2017/08/28,北區,行政大樓,主迴路,行政,0
2017/08/27,北區,行政大樓,主迴路,行政,0
2017/08/26,北區,行政大樓,主迴路,行政,0
2017/08/25,北區,行政大樓,主迴路,行政,0
2017/08/24,北區,行政大樓,主迴路,行政,0
2017/08/23,北區,行政大樓,主迴路,行政,0
2017/08/22,北區,行政大樓,主迴路,行政,0
2017/08/21,北區,行政大樓,主迴路,行政,0
2017/08/20,北區,行政大樓,主迴路,行政,0
2017/08/19,北區,行政大樓,主迴路,行政,0
2017/08/18,北區,行政大樓,主迴路,行政,0
2017/08/17,北區,行政大樓,主迴路,行政,0
2017/08/16,北區,行政大樓,主迴路,行政,0
2017/08/15,北區,行政大樓,主迴路,行政,0
2017/08/14,北區,行政大樓,主迴路,行政,0
2017/08/13,北區,行政大樓,主迴路,行政,0
2017/08/12,北區,行政大樓,主迴路,行政,0
2017/08/11,北區,行政大樓,主迴路,行政,0
2017/08/10,北區,行政大樓,主迴路,行政,0
2017/08/09,北區,行政大樓,主迴路,行政,0
2017/08/08,北區,行政大樓,主迴路,行政,0
2017/08/07,北區,行政大樓,主迴路,行政,0
2017/08/06,北區,行政大樓,主迴路,行政,0
2017/08/05,北區,行政大樓,主迴路,行政,0
2017/08/04,北區,行政大樓,主迴路,行政,0
2017/08/03,北區,行政大樓,主迴路,行政,0
2017/08/02,北區,行政大樓,主迴路,行政,0
2017/08/01,北區,行政大樓,主迴路,行政,0
2017/07/31,北區,行政大樓,主迴路,行政,0
2017/07/30,北區,行政大樓,主迴路,行政,0
2017/07/29,北區,行政大樓,主迴路,行政,0
2017/07/28,北區,行政大樓,主迴路,行政,0
2017/07/27,北區,行政大樓,主迴路,行政,0
2017/07/26,北區,行政大樓,主迴路,行政,0
2017/07/25,北區,行政大樓,主迴路,行政,0
2017/07/24,北區,行政大樓,主迴路,行政,0
2017/07/23,北區,行政大樓,主迴路,行政,0
2017/07/22,北區,行政大樓,主迴路,行政,0
2017/07/21,北區,行政大樓,主迴路,行政,0
2017/07/20,北區,行政大樓,主迴路,行政,0
2017/07/19,北區,行政大樓,主迴路,行政,0
2017/07/18,北區,行政大樓,主迴路,行政,0
2017/07/17,北區,行政大樓,主迴路,行政,0
2017/07/16,北區,行政大樓,主迴路,行政,0
2017/07/15,北區,行政大樓,主迴路,行政,0
2017/07/14,北區,行政大樓,主迴路,行政,0
2017/07/13,北區,行政大樓,主迴路,行政,0
2017/07/12,北區,行政大樓,主迴路,行政,0
2017/07/11,北區,行政大樓,主迴路,行政,0
2017/07/10,北區,行政大樓,主迴路,行政,0
2017/07/09,北區,行政大樓,主迴路,行政,0
2017/07/08,北區,行政大樓,主迴路,行政,0
2017/07/02,北區,行政大樓,主迴路,行政,0
2017/07/01,北區,行政大樓,主迴路,行政,0
2017/06/25,北區,行政大樓,主迴路,行政,0
2017/06/24,北區,行政大樓,主迴路,行政,0
2017/06/18,北區,行政大樓,主迴路,行政,0
2017/06/17,北區,行政大樓,主迴路,行政,0
2017/06/10,北區,行政大樓,主迴路,行政,0
2017/06/08,南區,學生七舍_八舍,主迴路,宿舍,0
2017/06/07,南區,學生七舍_八舍,主迴路,宿舍,0
2017/06/06,南區,學生七舍_八舍,主迴路,宿舍,0
2017/06/05,南區,學生七舍_八舍,主迴路,宿舍,0
2017/06/04,北區,行政大樓,主迴路,行政,0
2017/06/04,南區,學生七舍_八舍,主迴路,宿舍,0
2017/06/03,南區,防災中心,主迴路,行政,0
2017/06/03,南區,材料實驗,主迴路,教學,0
2017/06/03,南區,學生七舍_八舍,主迴路,宿舍,0
2017/06/02,南區,防災中心,主迴路,行政,0
2017/06/02,南區,材料實驗,主迴路,教學,0
2017/06/02,南區,學生七舍_八舍,主迴路,宿舍,0
2017/06/01,南區,防災中心,主迴路,行政,0
2017/06/01,南區,材料實驗,主迴路,教學,0
2017/06/01,南區,學生七舍_八舍,主迴路,宿舍,0
2017/05/31,南區,防災中心,主迴路,行政,0
2017/05/31,南區,材料實驗,主迴路,教學,0
2017/05/31,南區,學生七舍_八舍,主迴路,宿舍,0
2017/05/30,北區,行政大樓,主迴路,行政,0
2017/05/29,北區,行政大樓,主迴路,行政,0
2017/05/28,北區,行政大樓,主迴路,行政,0
2017/05/27,北區,行政大樓,主迴路,行政,0
2017/05/21,北區,行政大樓,主迴路,行政,0
2017/05/20,北區,行政大樓,主迴路,行政,0
2017/05/14,北區,行政大樓,主迴路,行政,0
2017/05/13,北區,行政大樓,主迴路,行政,0
2017/05/07,北區,行政大樓,主迴路,行政,0
2017/05/06,北區,行政大樓,主迴路,行政,0
2017/04/30,北區,行政大樓,主迴路,行政,0
2017/04/29,北區,行政大樓,主迴路,行政,0
2017/04/23,北區,行政大樓,主迴路,行政,0
2017/04/22,北區,行政大樓,主迴路,行政,0
2017/04/16,北區,行政大樓,主迴路,行政,0
2017/04/15,北區,行政大樓,主迴路,行政,0
2017/04/09,北區,行政大樓,主迴路,行政,0
2017/04/05,北區,行政大樓,主迴路,行政,0
2017/04/04,北區,行政大樓,主迴路,行政,0
2017/04/03,北區,行政大樓,主迴路,行政,0
2017/04/02,北區,行政大樓,主迴路,行政,0
2017/04/01,北區,行政大樓,主迴路,行政,0
2017/03/26,北區,行政大樓,主迴路,行政,0
2017/03/25,北區,行政大樓,主迴路,行政,0
2017/03/19,北區,行政大樓,主迴路,行政,0
2017/03/18,北區,行政大樓,主迴路,行政,0
2017/03/12,北區,行政大樓,主迴路,行政,0
2017/03/11,北區,行政大樓,主迴路,行政,0
2017/03/05,北區,行政大樓,主迴路,行政,0
2017/03/04,北區,行政大樓,主迴路,行政,0
2017/02/28,北區,行政大樓,主迴路,行政,0
2017/02/27,北區,行政大樓,主迴路,行政,0
2017/02/26,北區,行政大樓,主迴路,行政,0
2017/02/25,北區,行政大樓,主迴路,行政,0
2017/02/19,北區,行政大樓,主迴路,行政,0
2017/02/12,北區,行政大樓,主迴路,行政,0
2017/02/11,北區,行政大樓,主迴路,行政,0
2017/02/05,北區,行政大樓,主迴路,行政,0
2017/02/04,北區,行政大樓,主迴路,行政,0
2017/02/01,北區,行政大樓,主迴路,行政,0
2017/01/31,北區,行政大樓,主迴路,行政,0
2017/01/30,北區,行政大樓,主迴路,行政,0
2017/01/29,北區,行政大樓,主迴路,行政,0
2017/01/28,北區,行政大樓,主迴路,行政,0
2017/01/27,北區,行政大樓,主迴路,行政,0
2017/01/26,北區,行政大樓,主迴路,行政,0
2017/01/25,北區,行政大樓,主迴路,行政,0
2017/01/22,北區,行政大樓,主迴路,行政,0
2017/01/21,北區,行政大樓,主迴路,行政,0
2017/01/21,北區,光電大樓,主迴路,教學,0
2017/01/21,北區,環保大樓,主迴路,教學,0
2017/01/20,北區,光電大樓,主迴路,教學,0
2017/01/20,北區,環保大樓,主迴路,教學,0
2017/01/19,北區,光電大樓,主迴路,教學,0
2017/01/19,北區,環保大樓,主迴路,教學,0
2017/01/18,北區,光電大樓,主迴路,教學,0
2017/01/18,北區,環保大樓,主迴路,教學,0
2017/01/17,北區,光電大樓,主迴路,教學,0
2017/01/17,北區,環保大樓,主迴路,教學,0
2017/01/16,北區,光電大樓,主迴路,教學,0
2017/01/16,北區,環保大樓,主迴路,教學,0
2017/01/15,北區,行政大樓,主迴路,行政,0
2017/01/15,北區,光電大樓,主迴路,教學,0
2017/01/15,北區,環保大樓,主迴路,教學,0
2017/01/14,北區,行政大樓,主迴路,行政,0
2017/01/14,北區,光電大樓,主迴路,教學,0
2017/01/14,北區,環保大樓,主迴路,教學,0
2017/01/13,北區,光電大樓,主迴路,教學,0
2017/01/13,北區,環保大樓,主迴路,教學,0
2017/01/12,北區,光電大樓,主迴路,教學,0
2017/01/12,北區,環保大樓,主迴路,教學,0
2017/01/11,北區,光電大樓,主迴路,教學,0
2017/01/11,北區,環保大樓,主迴路,教學,0
2017/01/10,北區,光電大樓,主迴路,教學,0
2017/01/10,北區,環保大樓,主迴路,教學,0
2017/01/09,北區,光電大樓,主迴路,教學,0
2017/01/09,北區,環保大樓,主迴路,教學,0
2017/01/08,北區,行政大樓,主迴路,行政,0
2017/01/08,北區,光電大樓,主迴路,教學,0
2017/01/08,北區,環保大樓,主迴路,教學,0
2017/01/07,北區,行政大樓,主迴路,行政,0
2017/01/07,北區,光電大樓,主迴路,教學,0
2017/01/07,北區,環保大樓,主迴路,教學,0
2017/01/06,北區,光電大樓,主迴路,教學,0
2017/01/06,北區,環保大樓,主迴路,教學,0
2017/01/05,北區,光電大樓,主迴路,教學,0
2017/01/05,北區,環保大樓,主迴路,教學,0
2017/01/04,北區,光電大樓,主迴路,教學,0
2017/01/04,北區,環保大樓,主迴路,教學,0
2017/01/03,北區,光電大樓,主迴路,教學,0
2017/01/03,北區,環保大樓,主迴路,教學,0
2017/01/02,北區,行政大樓,主迴路,行政,0
2017/01/02,北區,光電大樓,主迴路,教學,0
2017/01/02,北區,環保大樓,主迴路,教學,0
2017/01/01,北區,行政大樓,主迴路,行政,0
2017/01/01,北區,光電大樓,主迴路,教學,0
2017/01/01,北區,環保大樓,主迴路,教學,0
2016/12/31,北區,行政大樓,主迴路,行政,0
2016/12/31,北區,光電大樓,主迴路,教學,0
2016/12/31,北區,環保大樓,主迴路,教學,0
2016/12/30,北區,光電大樓,主迴路,教學,0
2016/12/30,北區,環保大樓,主迴路,教學,0
2016/12/29,北區,光電大樓,主迴路,教學,0
2016/12/29,北區,環保大樓,主迴路,教學,0
2016/12/28,北區,光電大樓,主迴路,教學,0
2016/12/28,北區,環保大樓,主迴路,教學,0
2016/12/27,北區,光電大樓,主迴路,教學,0
2016/12/27,北區,環保大樓,主迴路,教學,0
2016/12/26,北區,光電大樓,主迴路,教學,0
2016/12/26,北區,環保大樓,主迴路,教學,0
2016/12/25,北區,行政大樓,主迴路,行政,0
2016/12/25,北區,光電大樓,主迴路,教學,0
2016/12/25,北區,環保大樓,主迴路,教學,0
2016/12/24,北區,行政大樓,主迴路,行政,0
2016/12/24,北區,光電大樓,主迴路,教學,0
2016/12/24,北區,環保大樓,主迴路,教學,0
2016/12/23,北區,光電大樓,主迴路,教學,0
2016/12/23,北區,環保大樓,主迴路,教學,0
2016/12/22,北區,光電大樓,主迴路,教學,0
2016/12/22,北區,環保大樓,主迴路,教學,0
2016/12/21,北區,光電大樓,主迴路,教學,0
2016/12/21,北區,環保大樓,主迴路,教學,0
2016/12/20,北區,光電大樓,主迴路,教學,0
2016/12/20,北區,環保大樓,主迴路,教學,0
2016/12/19,北區,光電大樓,主迴路,教學,0
2016/12/19,北區,環保大樓,主迴路,教學,0
2016/12/18,北區,行政大樓,主迴路,行政,0
2016/12/18,北區,光電大樓,主迴路,教學,0
2016/12/18,北區,環保大樓,主迴路,教學,0
2016/12/17,北區,行政大樓,主迴路,行政,0
2016/12/17,北區,光電大樓,主迴路,教學,0
2016/12/17,北區,環保大樓,主迴路,教學,0
2016/12/16,北區,光電大樓,主迴路,教學,0
2016/12/16,北區,環保大樓,主迴路,教學,0
2016/12/15,北區,光電大樓,主迴路,教學,0
2016/12/15,北區,環保大樓,主迴路,教學,0
2016/12/14,北區,行政大樓,主迴路,行政,0
2016/12/14,北區,光電大樓,主迴路,教學,0
2016/12/14,北區,環保大樓,主迴路,教學,0
2016/12/13,北區,光電大樓,主迴路,教學,0
2016/12/13,北區,環保大樓,主迴路,教學,0
2016/12/12,北區,光電大樓,主迴路,教學,0
2016/12/12,北區,環保大樓,主迴路,教學,0
2016/12/11,北區,行政大樓,主迴路,行政,0
2016/12/11,北區,光電大樓,主迴路,教學,0
2016/12/11,北區,環保大樓,主迴路,教學,0
2016/12/10,北區,行政大樓,主迴路,行政,0
2016/12/10,北區,光電大樓,主迴路,教學,0
2016/12/10,北區,環保大樓,主迴路,教學,0
2016/12/09,北區,光電大樓,主迴路,教學,0
2016/12/09,北區,環保大樓,主迴路,教學,0
2016/12/08,北區,行政大樓,主迴路,行政,0
2016/12/08,北區,光電大樓,主迴路,教學,0
2016/12/08,北區,環保大樓,主迴路,教學,0
2016/12/07,北區,光電大樓,主迴路,教學,0
2016/12/07,北區,環保大樓,主迴路,教學,0
2016/12/06,北區,光電大樓,主迴路,教學,0
2016/12/06,北區,環保大樓,主迴路,教學,0
2016/12/05,北區,光電大樓,主迴路,教學,0
2016/12/05,北區,環保大樓,主迴路,教學,0
2016/12/04,北區,行政大樓,主迴路,行政,0
2016/12/04,北區,光電大樓,主迴路,教學,0
2016/12/04,北區,環保大樓,主迴路,教學,0
2016/12/03,北區,行政大樓,主迴路,行政,0
2016/12/03,北區,光電大樓,主迴路,教學,0
2016/12/03,北區,環保大樓,主迴路,教學,0
2016/12/02,北區,光電大樓,主迴路,教學,0
2016/12/02,北區,環保大樓,主迴路,教學,0
2016/12/01,北區,行政大樓,主迴路,行政,0
2016/12/01,北區,光電大樓,主迴路,教學,0
2016/12/01,北區,環保大樓,主迴路,教學,0
