時  間,區 域,館 舍 別,迴 路 別,用電別,用電量(單位:度)
2017/08/04,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,10689.00
2017/08/05,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,9405.00
2017/08/06,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,9078.00
2017/08/07,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,10525.00
2017/08/08,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,10753.00
2017/08/09,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,11020.00
2017/08/10,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,11148.00
2017/08/11,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,10937.00
2017/08/12,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,9689.00
2017/08/13,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,9413.00
2017/08/14,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,10744.00
2017/08/15,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,10883.00
2017/08/16,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,10598.00
2017/08/17,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,10707.00
2017/08/18,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,10723.00
2017/08/19,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,9313.00
2017/08/20,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,9158.00
2017/08/21,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,10832.00
2017/08/22,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,10977.00
2017/08/23,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,10308.00
2017/08/24,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,10353.00
2017/08/25,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,10588.00
2017/08/26,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,9123.00
2017/08/27,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,9095.00
2017/08/28,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,10799.00
2017/08/29,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,10765.00
2017/08/30,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,10921.00
2017/08/31,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,10856.00
