,Date,Weekday,Area,Building_name,Loop,Usage
29534,2017-08-01,2,南區,綜合一館,管科MP動力,133.58
29535,2017-08-02,3,南區,綜合一館,管科MP動力,71.06
29536,2017-08-03,4,南區,綜合一館,管科MP動力,138.19
29537,2017-08-04,5,南區,綜合一館,管科MP動力,126.59
29538,2017-08-05,6,南區,綜合一館,管科MP動力,83.78
29539,2017-08-06,7,南區,綜合一館,管科MP動力,44.78
29540,2017-08-07,1,南區,綜合一館,管科MP動力,94.02
29541,2017-08-08,2,南區,綜合一館,管科MP動力,109.42
29542,2017-08-09,3,南區,綜合一館,管科MP動力,117.69
29543,2017-08-10,4,南區,綜合一館,管科MP動力,89.83
29544,2017-08-11,5,南區,綜合一館,管科MP動力,92.42
29545,2017-08-12,6,南區,綜合一館,管科MP動力,7.23
29546,2017-08-13,7,南區,綜合一館,管科MP動力,26.83
29547,2017-08-14,1,南區,綜合一館,管科MP動力,165.31
29548,2017-08-15,2,南區,綜合一館,管科MP動力,164.81
29549,2017-08-16,3,南區,綜合一館,管科MP動力,132.8
29550,2017-08-17,4,南區,綜合一館,管科MP動力,143.06
29551,2017-08-18,5,南區,綜合一館,管科MP動力,110.13
29552,2017-08-19,6,南區,綜合一館,管科MP動力,20.38
29553,2017-08-20,7,南區,綜合一館,管科MP動力,7.73
29554,2017-08-21,1,南區,綜合一館,管科MP動力,141.09
29555,2017-08-22,2,南區,綜合一館,管科MP動力,97.44
29556,2017-08-23,3,南區,綜合一館,管科MP動力,78.53
29557,2017-08-24,4,南區,綜合一館,管科MP動力,98.38
29558,2017-08-25,5,南區,綜合一館,管科MP動力,135.81
29559,2017-08-26,6,南區,綜合一館,管科MP動力,91.23
29560,2017-08-27,7,南區,綜合一館,管科MP動力,84.31
29561,2017-08-28,1,南區,綜合一館,管科MP動力,131.2
29562,2017-08-29,2,南區,綜合一館,管科MP動力,182.38
29563,2017-08-30,3,南區,綜合一館,管科MP動力,118.42
29564,2017-08-31,4,南區,綜合一館,管科MP動力,115.55
29565,2016-09-01,4,南區,綜合一館,管科插座,28.52
29566,2016-09-02,5,南區,綜合一館,管科插座,26.84
29567,2016-09-03,6,南區,綜合一館,管科插座,20.95
29568,2016-09-04,7,南區,綜合一館,管科插座,20.49
29569,2016-09-05,1,南區,綜合一館,管科插座,29.7
29570,2016-09-06,2,南區,綜合一館,管科插座,24.68
29571,2016-09-07,3,南區,綜合一館,管科插座,32.82
29572,2016-09-08,4,南區,綜合一館,管科插座,30.26
29573,2016-09-09,5,南區,綜合一館,管科插座,24.22
29574,2016-09-10,6,南區,綜合一館,管科插座,17.75
29575,2016-09-11,7,南區,綜合一館,管科插座,16.26
29576,2016-09-12,1,南區,綜合一館,管科插座,31.25
29577,2016-09-13,2,南區,綜合一館,管科插座,36.81
29578,2016-09-14,3,南區,綜合一館,管科插座,36.61
29579,2016-09-15,4,南區,綜合一館,管科插座,15.49
29580,2016-09-16,5,南區,綜合一館,管科插座,16.29
29581,2016-09-17,6,南區,綜合一館,管科插座,20.46
29582,2016-09-18,7,南區,綜合一館,管科插座,18.68
29583,2016-09-19,1,南區,綜合一館,管科插座,35.3
29584,2016-09-20,2,南區,綜合一館,管科插座,39.52
29585,2016-09-21,3,南區,綜合一館,管科插座,37.73
29586,2016-09-22,4,南區,綜合一館,管科插座,34.75
29587,2016-09-23,5,南區,綜合一館,管科插座,26.15
29588,2016-09-24,6,南區,綜合一館,管科插座,17.19
29589,2016-09-25,7,南區,綜合一館,管科插座,16.52
29590,2016-09-26,1,南區,綜合一館,管科插座,35.64
29591,2016-09-27,2,南區,綜合一館,管科插座,18.27
29592,2016-09-28,3,南區,綜合一館,管科插座,19.68
29593,2016-09-29,4,南區,綜合一館,管科插座,35.15
29594,2016-09-30,5,南區,綜合一館,管科插座,30.62
29595,2016-10-01,6,南區,綜合一館,管科插座,18.52
29596,2016-10-02,7,南區,綜合一館,管科插座,18.44
29597,2016-10-03,1,南區,綜合一館,管科插座,35.68
29598,2016-10-04,2,南區,綜合一館,管科插座,42.24
29599,2016-10-05,3,南區,綜合一館,管科插座,41.48
29600,2016-10-06,4,南區,綜合一館,管科插座,34.68
29601,2016-10-07,5,南區,綜合一館,管科插座,63168.61
29602,2016-10-08,6,南區,綜合一館,管科插座,9.67
29603,2016-10-09,7,南區,綜合一館,管科插座,10.27
29604,2016-10-10,1,南區,綜合一館,管科插座,10.75
29605,2016-10-11,2,南區,綜合一館,管科插座,30.58
29606,2016-10-12,3,南區,綜合一館,管科插座,34.83
29607,2016-10-13,4,南區,綜合一館,管科插座,32.23
29608,2016-10-14,5,南區,綜合一館,管科插座,28.86
29609,2016-10-15,6,南區,綜合一館,管科插座,27.22
29610,2016-10-16,7,南區,綜合一館,管科插座,25.23
29611,2016-10-17,1,南區,綜合一館,管科插座,33.09
29612,2016-10-18,2,南區,綜合一館,管科插座,36.71
29613,2016-10-19,3,南區,綜合一館,管科插座,34.18
29614,2016-10-20,4,南區,綜合一館,管科插座,32.81
29615,2016-10-21,5,南區,綜合一館,管科插座,28.56
29616,2016-10-22,6,南區,綜合一館,管科插座,21.73
29617,2016-10-23,7,南區,綜合一館,管科插座,18.44
29618,2016-10-24,1,南區,綜合一館,管科插座,34.13
29619,2016-10-25,2,南區,綜合一館,管科插座,29.45
29620,2016-10-26,3,南區,綜合一館,管科插座,33.7
29621,2016-10-27,4,南區,綜合一館,管科插座,29.28
29622,2016-10-28,5,南區,綜合一館,管科插座,28.84
29623,2016-10-29,6,南區,綜合一館,管科插座,23.14
29624,2016-10-30,7,南區,綜合一館,管科插座,21.96
29625,2016-10-31,1,南區,綜合一館,管科插座,27.0
29626,2016-11-01,2,南區,綜合一館,管科插座,32.44
29627,2016-11-02,3,南區,綜合一館,管科插座,30.84
29628,2016-11-03,4,南區,綜合一館,管科插座,30.17
29629,2016-11-04,5,南區,綜合一館,管科插座,24.9
29630,2016-11-05,6,南區,綜合一館,管科插座,23.12
29631,2016-11-06,7,南區,綜合一館,管科插座,20.37
29632,2016-11-07,1,南區,綜合一館,管科插座,26.75
29633,2016-11-08,2,南區,綜合一館,管科插座,32.66
29634,2016-11-09,3,南區,綜合一館,管科插座,30.7
29635,2016-11-10,4,南區,綜合一館,管科插座,31.66
29636,2016-11-11,5,南區,綜合一館,管科插座,25.45
29637,2016-11-12,6,南區,綜合一館,管科插座,16.16
29638,2016-11-13,7,南區,綜合一館,管科插座,16.52
29639,2016-11-14,1,南區,綜合一館,管科插座,32.91
29640,2016-11-15,2,南區,綜合一館,管科插座,32.98
29641,2016-11-16,3,南區,綜合一館,管科插座,32.34
29642,2016-11-17,4,南區,綜合一館,管科插座,32.96
29643,2016-11-18,5,南區,綜合一館,管科插座,27.23
29644,2016-11-19,6,南區,綜合一館,管科插座,20.6
29645,2016-11-20,7,南區,綜合一館,管科插座,18.56
29646,2016-11-21,1,南區,綜合一館,管科插座,27.9
29647,2016-11-22,2,南區,綜合一館,管科插座,32.99
29648,2016-11-23,3,南區,綜合一館,管科插座,32.27
29649,2016-11-24,4,南區,綜合一館,管科插座,31.26
29650,2016-11-25,5,南區,綜合一館,管科插座,25.95
29651,2016-11-26,6,南區,綜合一館,管科插座,18.4
29652,2016-11-27,7,南區,綜合一館,管科插座,17.73
29653,2016-11-28,1,南區,綜合一館,管科插座,29.08
29654,2016-11-29,2,南區,綜合一館,管科插座,36.13
29655,2016-11-30,3,南區,綜合一館,管科插座,32.82
29656,2016-12-01,4,南區,綜合一館,管科插座,32.65
29657,2016-12-02,5,南區,綜合一館,管科插座,25.07
29658,2016-12-03,6,南區,綜合一館,管科插座,24.48
29659,2016-12-04,7,南區,綜合一館,管科插座,19.05
29660,2016-12-05,1,南區,綜合一館,管科插座,31.52
29661,2016-12-06,2,南區,綜合一館,管科插座,33.78
29662,2016-12-07,3,南區,綜合一館,管科插座,26.98
29663,2016-12-08,4,南區,綜合一館,管科插座,30.23
29664,2016-12-09,5,南區,綜合一館,管科插座,28.45
29665,2016-12-10,6,南區,綜合一館,管科插座,18.39
29666,2016-12-11,7,南區,綜合一館,管科插座,18.05
29667,2016-12-12,1,南區,綜合一館,管科插座,29.08
29668,2016-12-13,2,南區,綜合一館,管科插座,32.46
29669,2016-12-14,3,南區,綜合一館,管科插座,29.96
29670,2016-12-15,4,南區,綜合一館,管科插座,27.66
29671,2016-12-16,5,南區,綜合一館,管科插座,24.28
29672,2016-12-17,6,南區,綜合一館,管科插座,21.89
29673,2016-12-18,7,南區,綜合一館,管科插座,18.81
29674,2016-12-19,1,南區,綜合一館,管科插座,30.71
29675,2016-12-20,2,南區,綜合一館,管科插座,33.59
29676,2016-12-21,3,南區,綜合一館,管科插座,31.45
29677,2016-12-22,4,南區,綜合一館,管科插座,31.9
29678,2016-12-23,5,南區,綜合一館,管科插座,25.36
29679,2016-12-24,6,南區,綜合一館,管科插座,22.6
29680,2016-12-25,7,南區,綜合一館,管科插座,21.99
29681,2016-12-26,1,南區,綜合一館,管科插座,31.31
29682,2016-12-27,2,南區,綜合一館,管科插座,34.59
29683,2016-12-28,3,南區,綜合一館,管科插座,31.2
29684,2016-12-29,4,南區,綜合一館,管科插座,30.47
29685,2016-12-30,5,南區,綜合一館,管科插座,22.27
29686,2016-12-31,6,南區,綜合一館,管科插座,19.05
29687,2017-01-01,7,南區,綜合一館,管科插座,17.09
29688,2017-01-02,1,南區,綜合一館,管科插座,17.09
29689,2017-01-03,2,南區,綜合一館,管科插座,32.07
29690,2017-01-04,3,南區,綜合一館,管科插座,32.61
29691,2017-01-05,4,南區,綜合一館,管科插座,31.11
29692,2017-01-06,5,南區,綜合一館,管科插座,27.66
29693,2017-01-07,6,南區,綜合一館,管科插座,20.13
29694,2017-01-08,7,南區,綜合一館,管科插座,19.18
29695,2017-01-09,1,南區,綜合一館,管科插座,24.83
29696,2017-01-10,2,南區,綜合一館,管科插座,28.98
29697,2017-01-11,3,南區,綜合一館,管科插座,29.13
29698,2017-01-12,4,南區,綜合一館,管科插座,28.12
29699,2017-01-13,5,南區,綜合一館,管科插座,25.18
29700,2017-01-14,6,南區,綜合一館,管科插座,22.48
29701,2017-01-15,7,南區,綜合一館,管科插座,20.88
29702,2017-01-16,1,南區,綜合一館,管科插座,28.54
29703,2017-01-17,2,南區,綜合一館,管科插座,28.98
29704,2017-01-18,3,南區,綜合一館,管科插座,32.16
29705,2017-01-19,4,南區,綜合一館,管科插座,28.43
29706,2017-01-20,5,南區,綜合一館,管科插座,23.06
29707,2017-01-21,6,南區,綜合一館,管科插座,19.81
29708,2017-01-22,7,南區,綜合一館,管科插座,18.14
29709,2017-01-23,1,南區,綜合一館,管科插座,30.42
29710,2017-01-24,2,南區,綜合一館,管科插座,1387319.0
29711,2017-01-25,3,南區,綜合一館,管科插座,10968430.0
29712,2017-01-26,4,南區,綜合一館,管科插座,991214.1
29713,2017-01-27,5,南區,綜合一館,管科插座,6.36
29714,2017-01-28,6,南區,綜合一館,管科插座,6.37
29715,2017-01-29,7,南區,綜合一館,管科插座,6.38
29716,2017-01-30,1,南區,綜合一館,管科插座,6.35
29717,2017-01-31,2,南區,綜合一館,管科插座,6.49
29718,2017-02-01,3,南區,綜合一館,管科插座,9.06
29719,2017-02-02,4,南區,綜合一館,管科插座,20.76
29720,2017-02-03,5,南區,綜合一館,管科插座,27.4
29721,2017-02-04,6,南區,綜合一館,管科插座,21.2
29722,2017-02-05,7,南區,綜合一館,管科插座,20.01
29723,2017-02-06,1,南區,綜合一館,管科插座,26.14
29724,2017-02-07,2,南區,綜合一館,管科插座,25.09
29725,2017-02-08,3,南區,綜合一館,管科插座,29.44
29726,2017-02-09,4,南區,綜合一館,管科插座,26.45
29727,2017-02-10,5,南區,綜合一館,管科插座,41.1
29728,2017-02-11,6,南區,綜合一館,管科插座,15.07
29729,2017-02-12,7,南區,綜合一館,管科插座,15.76
29730,2017-02-13,1,南區,綜合一館,管科插座,31.88
29731,2017-02-14,2,南區,綜合一館,管科插座,30.59
29732,2017-02-15,3,南區,綜合一館,管科插座,33.84
29733,2017-02-16,4,南區,綜合一館,管科插座,37.58
29734,2017-02-17,5,南區,綜合一館,管科插座,27.34
29735,2017-02-18,6,南區,綜合一館,管科插座,20.17
29736,2017-02-19,7,南區,綜合一館,管科插座,15.91
29737,2017-02-20,1,南區,綜合一館,管科插座,34.02
29738,2017-02-21,2,南區,綜合一館,管科插座,34.75
29739,2017-02-22,3,南區,綜合一館,管科插座,36.66
29740,2017-02-23,4,南區,綜合一館,管科插座,40.33
29741,2017-02-24,5,南區,綜合一館,管科插座,30.69
29742,2017-02-25,6,南區,綜合一館,管科插座,14.91
29743,2017-02-26,7,南區,綜合一館,管科插座,14.91
29744,2017-02-27,1,南區,綜合一館,管科插座,16.42
29745,2017-02-28,2,南區,綜合一館,管科插座,15.02
29746,2017-03-01,3,南區,綜合一館,管科插座,35.21
29747,2017-03-02,4,南區,綜合一館,管科插座,45.02
29748,2017-03-03,5,南區,綜合一館,管科插座,38.35
29749,2017-03-04,6,南區,綜合一館,管科插座,16.11
29750,2017-03-05,7,南區,綜合一館,管科插座,14.98
29751,2017-03-06,1,南區,綜合一館,管科插座,49.67
29752,2017-03-07,2,南區,綜合一館,管科插座,50.23
29753,2017-03-08,3,南區,綜合一館,管科插座,40.46
29754,2017-03-09,4,南區,綜合一館,管科插座,42.66
29755,2017-03-10,5,南區,綜合一館,管科插座,32.52
29756,2017-03-11,6,南區,綜合一館,管科插座,18.33
29757,2017-03-12,7,南區,綜合一館,管科插座,16.97
29758,2017-03-13,1,南區,綜合一館,管科插座,46.9
29759,2017-03-14,2,南區,綜合一館,管科插座,41.32
29760,2017-03-15,3,南區,綜合一館,管科插座,34.67
29761,2017-03-16,4,南區,綜合一館,管科插座,45.21
29762,2017-03-17,5,南區,綜合一館,管科插座,38.99
29763,2017-03-18,6,南區,綜合一館,管科插座,25.3
29764,2017-03-19,7,南區,綜合一館,管科插座,22.74
29765,2017-03-20,1,南區,綜合一館,管科插座,42.34
29766,2017-03-21,2,南區,綜合一館,管科插座,40.53
29767,2017-03-22,3,南區,綜合一館,管科插座,32.26
29768,2017-03-23,4,南區,綜合一館,管科插座,45.23
29769,2017-03-24,5,南區,綜合一館,管科插座,32.74
29770,2017-03-25,6,南區,綜合一館,管科插座,17.68
29771,2017-03-26,7,南區,綜合一館,管科插座,17.72
29772,2017-03-27,1,南區,綜合一館,管科插座,46.46
29773,2017-03-28,2,南區,綜合一館,管科插座,41.2
29774,2017-03-29,3,南區,綜合一館,管科插座,41.09
29775,2017-03-30,4,南區,綜合一館,管科插座,39.83
29776,2017-03-31,5,南區,綜合一館,管科插座,34.02
29777,2017-04-01,6,南區,綜合一館,管科插座,17.1
29778,2017-04-02,7,南區,綜合一館,管科插座,17.38
29779,2017-04-03,1,南區,綜合一館,管科插座,17.39
29780,2017-04-04,2,南區,綜合一館,管科插座,17.44
29781,2017-04-05,3,南區,綜合一館,管科插座,20.17
29782,2017-04-06,4,南區,綜合一館,管科插座,42.37
29783,2017-04-07,5,南區,綜合一館,管科插座,35.96
29784,2017-04-08,6,南區,綜合一館,管科插座,25.5
29785,2017-04-09,7,南區,綜合一館,管科插座,19.63
29786,2017-04-10,1,南區,綜合一館,管科插座,41.33
29787,2017-04-11,2,南區,綜合一館,管科插座,34.73
29788,2017-04-12,3,南區,綜合一館,管科插座,35.24
29789,2017-04-13,4,南區,綜合一館,管科插座,40.26
29790,2017-04-14,5,南區,綜合一館,管科插座,31.74
29791,2017-04-15,6,南區,綜合一館,管科插座,26.73
29792,2017-04-16,7,南區,綜合一館,管科插座,27.15
29793,2017-04-17,1,南區,綜合一館,管科插座,40.62
29794,2017-04-18,2,南區,綜合一館,管科插座,34.33
29795,2017-04-19,3,南區,綜合一館,管科插座,37.4
29796,2017-04-20,4,南區,綜合一館,管科插座,41.05
29797,2017-04-21,5,南區,綜合一館,管科插座,32.98
29798,2017-04-22,6,南區,綜合一館,管科插座,19.84
29799,2017-04-23,7,南區,綜合一館,管科插座,20.31
29800,2017-04-24,1,南區,綜合一館,管科插座,38.13
29801,2017-04-25,2,南區,綜合一館,管科插座,37.35
29802,2017-04-26,3,南區,綜合一館,管科插座,36.08
29803,2017-04-27,4,南區,綜合一館,管科插座,39.36
29804,2017-04-28,5,南區,綜合一館,管科插座,27.27
29805,2017-04-29,6,南區,綜合一館,管科插座,18.21
29806,2017-04-30,7,南區,綜合一館,管科插座,17.91
29807,2017-05-01,1,南區,綜合一館,管科插座,30.88
29808,2017-05-02,2,南區,綜合一館,管科插座,34.91
29809,2017-05-03,3,南區,綜合一館,管科插座,35.01
29810,2017-05-04,4,南區,綜合一館,管科插座,40.61
29811,2017-05-05,5,南區,綜合一館,管科插座,27.09
29812,2017-05-06,6,南區,綜合一館,管科插座,15.98
29813,2017-05-07,7,南區,綜合一館,管科插座,16.86
29814,2017-05-08,1,南區,綜合一館,管科插座,36.02
29815,2017-05-09,2,南區,綜合一館,管科插座,36.52
29816,2017-05-10,3,南區,綜合一館,管科插座,33.75
29817,2017-05-11,4,南區,綜合一館,管科插座,37.62
29818,2017-05-12,5,南區,綜合一館,管科插座,30.87
29819,2017-05-13,6,南區,綜合一館,管科插座,27.5
29820,2017-05-14,7,南區,綜合一館,管科插座,25.7
29821,2017-05-15,1,南區,綜合一館,管科插座,40.52
29822,2017-05-16,2,南區,綜合一館,管科插座,32.93
29823,2017-05-17,3,南區,綜合一館,管科插座,35.33
29824,2017-05-18,4,南區,綜合一館,管科插座,39.44
29825,2017-05-19,5,南區,綜合一館,管科插座,27.68
29826,2017-05-20,6,南區,綜合一館,管科插座,20.7
29827,2017-05-21,7,南區,綜合一館,管科插座,16.89
29828,2017-05-22,1,南區,綜合一館,管科插座,43.25
29829,2017-05-23,2,南區,綜合一館,管科插座,36.36
29830,2017-05-24,3,南區,綜合一館,管科插座,30.88
29831,2017-05-25,4,南區,綜合一館,管科插座,39.22
29832,2017-05-26,5,南區,綜合一館,管科插座,24.95
29833,2017-05-27,6,南區,綜合一館,管科插座,5.0
29834,2017-05-28,7,南區,綜合一館,管科插座,5.27
29835,2017-05-29,1,南區,綜合一館,管科插座,4.98
29836,2017-05-30,2,南區,綜合一館,管科插座,69646.65
29837,2017-05-31,3,南區,綜合一館,管科插座,29.6
29838,2017-06-01,4,南區,綜合一館,管科插座,40.16
29839,2017-06-02,5,南區,綜合一館,管科插座,26.7
29840,2017-06-03,6,南區,綜合一館,管科插座,17.29
29841,2017-06-04,7,南區,綜合一館,管科插座,14.54
29842,2017-06-05,1,南區,綜合一館,管科插座,40.48
29843,2017-06-06,2,南區,綜合一館,管科插座,37.95
29844,2017-06-07,3,南區,綜合一館,管科插座,36.3
29845,2017-06-08,4,南區,綜合一館,管科插座,33.41
29846,2017-06-09,5,南區,綜合一館,管科插座,31.94
29847,2017-06-10,6,南區,綜合一館,管科插座,25.55
29848,2017-06-11,7,南區,綜合一館,管科插座,24.65
29849,2017-06-12,1,南區,綜合一館,管科插座,28.22
29850,2017-06-13,2,南區,綜合一館,管科插座,27.76
29851,2017-06-14,3,南區,綜合一館,管科插座,27.67
29852,2017-06-15,4,南區,綜合一館,管科插座,30.41
29853,2017-06-16,5,南區,綜合一館,管科插座,26.15
29854,2017-06-17,6,南區,綜合一館,管科插座,13.58
29855,2017-06-18,7,南區,綜合一館,管科插座,13.43
29856,2017-06-19,1,南區,綜合一館,管科插座,24.79
29857,2017-06-20,2,南區,綜合一館,管科插座,25.27
29858,2017-06-21,3,南區,綜合一館,管科插座,25.53
29859,2017-06-22,4,南區,綜合一館,管科插座,23.18
29860,2017-06-23,5,南區,綜合一館,管科插座,20.72
29861,2017-06-24,6,南區,綜合一館,管科插座,21.16
29862,2017-06-25,7,南區,綜合一館,管科插座,17.11
29863,2017-06-26,1,南區,綜合一館,管科插座,22.12
29864,2017-06-27,2,南區,綜合一館,管科插座,26.38
29865,2017-06-28,3,南區,綜合一館,管科插座,25.62
29866,2017-06-29,4,南區,綜合一館,管科插座,24.3
29867,2017-06-30,5,南區,綜合一館,管科插座,22.36
29868,2017-07-01,6,南區,綜合一館,管科插座,16.49
29869,2017-07-02,7,南區,綜合一館,管科插座,13.65
29870,2017-07-03,1,南區,綜合一館,管科插座,24.42
29871,2017-07-04,2,南區,綜合一館,管科插座,25.63
29872,2017-07-05,3,南區,綜合一館,管科插座,25.23
29873,2017-07-06,4,南區,綜合一館,管科插座,23.55
29874,2017-07-07,5,南區,綜合一館,管科插座,19.69
29875,2017-07-08,6,南區,綜合一館,管科插座,16.01
29876,2017-07-09,7,南區,綜合一館,管科插座,11.31
29877,2017-07-10,1,南區,綜合一館,管科插座,19.74
29878,2017-07-11,2,南區,綜合一館,管科插座,20.28
29879,2017-07-12,3,南區,綜合一館,管科插座,21.68
29880,2017-07-13,4,南區,綜合一館,管科插座,21.12
29881,2017-07-14,5,南區,綜合一館,管科插座,20.03
29882,2017-07-15,6,南區,綜合一館,管科插座,14.35
29883,2017-07-16,7,南區,綜合一館,管科插座,14.38
29884,2017-07-17,1,南區,綜合一館,管科插座,23.95
29885,2017-07-18,2,南區,綜合一館,管科插座,27.28
29886,2017-07-19,3,南區,綜合一館,管科插座,29.6
29887,2017-07-20,4,南區,綜合一館,管科插座,25.97
29888,2017-07-21,5,南區,綜合一館,管科插座,21.83
29889,2017-07-22,6,南區,綜合一館,管科插座,13.23
29890,2017-07-23,7,南區,綜合一館,管科插座,12.75
29891,2017-07-24,1,南區,綜合一館,管科插座,26.95
29892,2017-07-25,2,南區,綜合一館,管科插座,29.18
29893,2017-07-26,3,南區,綜合一館,管科插座,24.05
29894,2017-07-27,4,南區,綜合一館,管科插座,23.1
29895,2017-07-28,5,南區,綜合一館,管科插座,21.97
29896,2017-07-29,6,南區,綜合一館,管科插座,16.2
29897,2017-07-30,7,南區,綜合一館,管科插座,13.34
29898,2017-07-31,1,南區,綜合一館,管科插座,25.3
29899,2017-08-01,2,南區,綜合一館,管科插座,27.57
29900,2017-08-02,3,南區,綜合一館,管科插座,22.75
29901,2017-08-03,4,南區,綜合一館,管科插座,24.99
29902,2017-08-04,5,南區,綜合一館,管科插座,24.12
29903,2017-08-05,6,南區,綜合一館,管科插座,16.0
29904,2017-08-06,7,南區,綜合一館,管科插座,13.11
29905,2017-08-07,1,南區,綜合一館,管科插座,21.31
29906,2017-08-08,2,南區,綜合一館,管科插座,23.43
29907,2017-08-09,3,南區,綜合一館,管科插座,21.64
29908,2017-08-10,4,南區,綜合一館,管科插座,21.69
29909,2017-08-11,5,南區,綜合一館,管科插座,22.84
29910,2017-08-12,6,南區,綜合一館,管科插座,13.13
29911,2017-08-13,7,南區,綜合一館,管科插座,14.64
29912,2017-08-14,1,南區,綜合一館,管科插座,29.97
29913,2017-08-15,2,南區,綜合一館,管科插座,30.14
29914,2017-08-16,3,南區,綜合一館,管科插座,26.34
29915,2017-08-17,4,南區,綜合一館,管科插座,28.06
29916,2017-08-18,5,南區,綜合一館,管科插座,22.52
29917,2017-08-19,6,南區,綜合一館,管科插座,13.33
29918,2017-08-20,7,南區,綜合一館,管科插座,13.1
29919,2017-08-21,1,南區,綜合一館,管科插座,24.36
29920,2017-08-22,2,南區,綜合一館,管科插座,23.1
29921,2017-08-23,3,南區,綜合一館,管科插座,23.55
29922,2017-08-24,4,南區,綜合一館,管科插座,24.12
29923,2017-08-25,5,南區,綜合一館,管科插座,22.41
29924,2017-08-26,6,南區,綜合一館,管科插座,19.8
29925,2017-08-27,7,南區,綜合一館,管科插座,22.64
29926,2017-08-28,1,南區,綜合一館,管科插座,26.61
29927,2017-08-29,2,南區,綜合一館,管科插座,28.48
29928,2017-08-30,3,南區,綜合一館,管科插座,24.33
29929,2017-08-31,4,南區,綜合一館,管科插座,23.95
29930,2016-09-01,4,南區,綜合一館,餐亭,168.13
29931,2016-09-02,5,南區,綜合一館,餐亭,154.56
29932,2016-09-03,6,南區,綜合一館,餐亭,50.44
29933,2016-09-04,7,南區,綜合一館,餐亭,54.03
29934,2016-09-05,1,南區,綜合一館,餐亭,184.16
29935,2016-09-06,2,南區,綜合一館,餐亭,180.06
29936,2016-09-07,3,南區,綜合一館,餐亭,174.41
29937,2016-09-08,4,南區,綜合一館,餐亭,170.88
29938,2016-09-09,5,南區,綜合一館,餐亭,166.38
29939,2016-09-10,6,南區,綜合一館,餐亭,152.63
29940,2016-09-11,7,南區,綜合一館,餐亭,60.75
29941,2016-09-12,1,南區,綜合一館,餐亭,266.53
29942,2016-09-13,2,南區,綜合一館,餐亭,275.97
29943,2016-09-14,3,南區,綜合一館,餐亭,252.28
29944,2016-09-15,4,南區,綜合一館,餐亭,127.69
29945,2016-09-16,5,南區,綜合一館,餐亭,46.44
29946,2016-09-17,6,南區,綜合一館,餐亭,43.38
29947,2016-09-18,7,南區,綜合一館,餐亭,56.03
29948,2016-09-19,1,南區,綜合一館,餐亭,266.81
29949,2016-09-20,2,南區,綜合一館,餐亭,262.94
29950,2016-09-21,3,南區,綜合一館,餐亭,256.19
29951,2016-09-22,4,南區,綜合一館,餐亭,263.34
29952,2016-09-23,5,南區,綜合一館,餐亭,259.31
29953,2016-09-24,6,南區,綜合一館,餐亭,141.47
29954,2016-09-25,7,南區,綜合一館,餐亭,56.5
29955,2016-09-26,1,南區,綜合一館,餐亭,271.91
29956,2016-09-27,2,南區,綜合一館,餐亭,60.56
29957,2016-09-28,3,南區,綜合一館,餐亭,163.47
29958,2016-09-29,4,南區,綜合一館,餐亭,249.22
29959,2016-09-30,5,南區,綜合一館,餐亭,243.13
29960,2016-10-01,6,南區,綜合一館,餐亭,150.19
29961,2016-10-02,7,南區,綜合一館,餐亭,55.59
29962,2016-10-03,1,南區,綜合一館,餐亭,265.81
29963,2016-10-04,2,南區,綜合一館,餐亭,274.5
29964,2016-10-05,3,南區,綜合一館,餐亭,258.25
29965,2016-10-06,4,南區,綜合一館,餐亭,270.22
29966,2016-10-07,5,南區,綜合一館,餐亭,316499.3
29967,2016-10-08,6,南區,綜合一館,餐亭,36.59
29968,2016-10-09,7,南區,綜合一館,餐亭,34.38
29969,2016-10-10,1,南區,綜合一館,餐亭,53.69
29970,2016-10-11,2,南區,綜合一館,餐亭,252.06
29971,2016-10-12,3,南區,綜合一館,餐亭,236.06
29972,2016-10-13,4,南區,綜合一館,餐亭,253.59
29973,2016-10-14,5,南區,綜合一館,餐亭,238.91
29974,2016-10-15,6,南區,綜合一館,餐亭,150.13
29975,2016-10-16,7,南區,綜合一館,餐亭,50.25
29976,2016-10-17,1,南區,綜合一館,餐亭,267.56
29977,2016-10-18,2,南區,綜合一館,餐亭,270.38
29978,2016-10-19,3,南區,綜合一館,餐亭,270.06
29979,2016-10-20,4,南區,綜合一館,餐亭,265.56
29980,2016-10-21,5,南區,綜合一館,餐亭,260.16
29981,2016-10-22,6,南區,綜合一館,餐亭,154.66
29982,2016-10-23,7,南區,綜合一館,餐亭,51.41
29983,2016-10-24,1,南區,綜合一館,餐亭,268.41
29984,2016-10-25,2,南區,綜合一館,餐亭,271.59
29985,2016-10-26,3,南區,綜合一館,餐亭,272.09
29986,2016-10-27,4,南區,綜合一館,餐亭,263.28
29987,2016-10-28,5,南區,綜合一館,餐亭,252.53
29988,2016-10-29,6,南區,綜合一館,餐亭,139.75
29989,2016-10-30,7,南區,綜合一館,餐亭,46.44
29990,2016-10-31,1,南區,綜合一館,餐亭,247.31
29991,2016-11-01,2,南區,綜合一館,餐亭,231.97
29992,2016-11-02,3,南區,綜合一館,餐亭,205.09
29993,2016-11-03,4,南區,綜合一館,餐亭,217.75
29994,2016-11-04,5,南區,綜合一館,餐亭,230.63
29995,2016-11-05,6,南區,綜合一館,餐亭,134.0
29996,2016-11-06,7,南區,綜合一館,餐亭,45.38
